date,project,sessions,users,new_users,bounce_rate,pages_per_session,avg_session_duration_seconds,impressions,clicks,ctr,cpc,ad_spend,cpm,transactions,ecommerce_conversion_rate,revenue,roas,cpa
2025-08-30,Project Beta,899,734,406,0.4677,3.54,162,38187,575,0.0151,0.6158,354.08,9.2723,29,0.0323,2037.28,5.754,12.21
2025-08-31,Project Beta,1007,813,556,0.3928,1.8,131,14221,321,0.0226,0.6764,217.14,15.269,26,0.0258,2708.82,12.475,8.35
2024-09-01,Project Gamma,513,440,291,0.4143,3.42,158,12738,244,0.0192,0.6293,153.56,12.0553,20,0.039,816.39,5.316,7.68
2024-09-02,Project Gamma,674,599,378,0.6022,2.81,104,27019,405,0.015,0.6605,267.48,9.8997,28,0.0415,1082.49,4.047,9.55
2024-09-03,Project Gamma,689,646,346,0.5869,2.94,239,21074,315,0.0149,0.5586,175.96,8.3496,34,0.0493,1131.01,6.428,5.18
2024-09-04,Project Gamma,794,693,286,0.437,3.08,186,31961,428,0.0134,0.5504,235.55,7.3699,34,0.0428,1578.98,6.703,6.93
2024-09-05,Project Gamma,731,601,322,0.2558,2.96,209,19253,373,0.0194,0.5198,193.9,10.0712,46,0.0629,1579.15,8.144,4.22
2024-09-06,Project Gamma,627,541,228,0.4317,2.49,186,23362,398,0.017,0.4351,173.19,7.4133,15,0.0239,679.3,3.922,11.55
2024-09-07,Project Gamma,560,518,264,0.5195,3.31,134,13206,237,0.0179,0.5172,122.58,9.2821,20,0.0357,959.62,7.829,6.13
2024-09-08,Project Gamma,568,498,273,0.3809,3.78,97,16123,308,0.0191,0.2177,67.06,4.1593,19,0.0335,862.23,12.858,3.53
2024-09-09,Project Gamma,682,548,285,0.3371,1.88,133,21719,373,0.0172,0.6251,233.15,10.7348,15,0.022,507.17,2.175,15.54
2024-09-10,Project Gamma,754,700,292,0.6251,2.7,183,31581,399,0.0126,0.6132,244.67,7.7474,14,0.0186,685.17,2.8,17.48
2024-09-11,Project Gamma,867,715,372,0.6043,2.35,89,39277,688,0.0175,0.432,297.22,7.5673,15,0.0173,621.0,2.089,19.81
2024-09-12,Project Gamma,793,699,291,0.298,2.63,180,24734,528,0.0213,0.2968,156.73,6.3366,17,0.0214,554.59,3.539,9.22
2024-09-13,Project Gamma,647,601,309,0.4,3.61,227,26288,356,0.0135,0.5438,193.59,7.3642,28,0.0433,1140.02,5.889,6.91
2024-09-14,Project Gamma,514,470,204,0.4699,3.95,152,29935,409,0.0137,0.5174,211.64,7.07,18,0.035,868.75,4.105,11.76
2024-09-15,Project Gamma,448,393,269,0.3078,3.52,167,11668,240,0.0206,0.5958,143.0,12.2557,23,0.0513,1071.26,7.491,6.22
2024-09-16,Project Gamma,665,614,268,0.4225,3.88,190,22290,363,0.0163,0.4708,170.9,7.6671,23,0.0346,895.55,5.24,7.43
2024-09-17,Project Gamma,721,607,324,0.4109,2.93,143,27427,430,0.0157,0.5244,225.51,8.2222,30,0.0416,1192.41,5.288,7.52
2024-09-18,Project Gamma,719,602,402,0.539,4.06,123,16723,434,0.026,0.6994,303.55,18.1516,16,0.0223,544.1,1.792,18.97
2024-09-19,Project Gamma,709,622,273,0.4842,3.54,113,18805,432,0.023,0.4519,195.23,10.3818,34,0.048,1237.32,6.338,5.74
2024-09-20,Project Gamma,713,588,241,0.5307,2.94,131,16864,254,0.0151,0.6065,154.06,9.1354,12,0.0168,508.2,3.299,12.84
2024-09-21,Project Gamma,548,467,245,0.611,3.53,180,17531,236,0.0135,0.4655,109.86,6.2666,33,0.0602,1353.77,12.323,3.33
2024-09-22,Project Gamma,571,527,280,0.3561,3.75,152,22973,336,0.0146,0.4954,166.44,7.245,26,0.0455,752.5,4.521,6.4
2024-09-23,Project Gamma,667,629,440,0.5387,2.08,123,18372,431,0.0235,0.5968,257.23,14.0012,10,0.015,430.54,1.674,25.72
2024-09-24,Project Gamma,766,615,308,0.4089,2.72,133,28002,374,0.0134,0.7282,272.34,9.7257,23,0.03,833.47,3.06,11.84
2024-09-25,Project Gamma,589,555,299,0.452,3.15,159,9443,220,0.0233,0.6469,142.31,15.0704,23,0.039,901.03,6.331,6.19
2024-09-26,Project Gamma,707,601,324,0.3521,3.09,122,30791,497,0.0161,0.5145,255.71,8.3047,35,0.0495,1048.13,4.099,7.31
2024-09-27,Project Gamma,587,488,254,0.6177,3.25,143,14468,206,0.0142,0.498,102.58,7.0901,27,0.046,1364.91,13.306,3.8
2024-09-28,Project Gamma,655,564,258,0.3937,3.36,178,19835,305,0.0154,0.4003,122.08,6.1548,35,0.0534,1308.86,10.721,3.49
2024-09-29,Project Gamma,659,598,292,0.5778,2.64,80,16719,269,0.0161,0.5087,136.84,8.1847,16,0.0243,681.38,4.979,8.55
2024-09-30,Project Gamma,694,578,300,0.5881,3.12,252,17431,321,0.0184,0.4036,129.54,7.4316,39,0.0562,1327.2,10.245,3.32
2024-10-01,Project Gamma,650,616,303,0.379,3.19,117,17089,340,0.0199,0.6725,228.65,13.38,26,0.04,1179.04,5.157,8.79
2024-10-02,Project Gamma,805,749,495,0.2843,4.4,214,24406,493,0.0202,0.3663,180.57,7.3986,27,0.0335,831.08,4.603,6.69
2024-10-03,Project Gamma,672,555,283,0.3503,2.79,146,15080,278,0.0184,0.5715,158.87,10.5351,18,0.0268,774.51,4.875,8.83
2024-10-04,Project Gamma,625,562,298,0.5073,3.47,121,30446,374,0.0123,0.4426,165.55,5.4375,22,0.0352,882.8,5.333,7.53
2024-10-05,Project Gamma,503,447,283,0.4578,3.12,157,18677,364,0.0195,0.4429,161.2,8.6309,23,0.0457,972.54,6.033,7.01
2024-10-06,Project Gamma,664,543,304,0.5677,2.7,178,19750,372,0.0188,0.483,179.68,9.0977,23,0.0346,939.23,5.227,7.81
2024-10-07,Project Gamma,726,671,457,0.2999,2.87,225,17732,397,0.0224,0.4434,176.04,9.9278,22,0.0303,841.28,4.779,8.0
2024-10-08,Project Gamma,675,570,324,0.6143,2.43,69,22391,402,0.018,0.4822,193.85,8.6575,18,0.0267,759.59,3.918,10.77
2024-10-09,Project Gamma,663,600,376,0.6246,3.02,233,24737,421,0.017,0.3713,156.32,6.3193,26,0.0392,1092.7,6.99,6.01
2024-10-10,Project Gamma,719,600,258,0.4471,2.82,199,20703,273,0.0132,0.5121,139.81,6.7531,16,0.0223,599.05,4.285,8.74
2024-10-11,Project Gamma,617,502,274,0.5856,3.49,146,23058,288,0.0125,0.5883,169.43,7.348,25,0.0405,1068.63,6.307,6.78
2024-10-12,Project Gamma,607,572,316,0.4036,3.69,174,24399,288,0.0118,0.4871,140.29,5.7498,27,0.0445,945.53,6.74,5.2
2024-10-13,Project Gamma,562,482,283,0.3863,3.18,160,13075,284,0.0217,0.4307,122.32,9.3553,17,0.0302,680.97,5.567,7.2
2024-10-14,Project Gamma,648,529,274,0.2914,3.54,188,21198,323,0.0152,0.4834,156.12,7.3648,18,0.0278,744.83,4.771,8.67
2024-10-15,Project Gamma,766,674,457,0.3768,3.83,155,25006,493,0.0197,0.5753,283.62,11.3421,24,0.0313,901.64,3.179,11.82
2024-10-16,Project Gamma,760,679,286,0.4144,3.36,157,38701,576,0.0149,0.524,301.8,7.7982,21,0.0276,828.12,2.744,14.37
2024-10-17,Project Gamma,728,631,311,0.6076,1.61,166,29184,561,0.0192,0.343,192.4,6.5927,27,0.0371,1110.41,5.771,7.13
2024-10-18,Project Gamma,722,600,352,0.5502,2.81,242,27921,458,0.0164,0.4178,191.36,6.8536,22,0.0305,931.8,4.869,8.7
2024-10-19,Project Gamma,510,458,287,0.3291,3.15,239,15123,254,0.0168,0.5595,142.11,9.3969,18,0.0353,759.61,5.345,7.9
2024-10-20,Project Gamma,662,594,403,0.2656,2.55,146,39547,360,0.0091,0.4732,170.34,4.3073,30,0.0453,1155.06,6.781,5.68
2024-10-21,Project Gamma,677,544,342,0.3153,4.39,218,20764,355,0.0171,0.6998,248.42,11.964,32,0.0473,951.39,3.83,7.76
2024-10-22,Project Gamma,744,622,274,0.4851,3.84,144,27813,444,0.016,0.5572,247.39,8.8948,14,0.0188,509.85,2.061,17.67
2024-10-23,Project Gamma,791,723,354,0.4032,2.2,151,17044,332,0.0195,0.4948,164.29,9.6392,21,0.0265,913.72,5.562,7.82
2024-10-24,Project Gamma,749,685,346,0.6743,2.34,156,23467,458,0.0195,0.4266,195.39,8.3262,22,0.0294,835.68,4.277,8.88
2024-10-25,Project Gamma,633,579,337,0.3697,3.43,169,25809,350,0.0136,0.48,168.01,6.5097,23,0.0363,858.75,5.111,7.3
2024-10-26,Project Gamma,479,418,185,0.5433,4.28,156,17125,253,0.0148,0.3954,100.03,5.8412,9,0.0188,374.54,3.744,11.11
2024-10-27,Project Gamma,908,829,469,0.4818,2.14,102,29238,505,0.0173,0.4027,203.37,6.9557,31,0.0341,1345.98,6.618,6.56
2024-10-28,Project Gamma,929,801,338,0.5499,3.84,174,18592,537,0.0289,0.3594,192.99,10.3803,34,0.0366,1489.69,7.719,5.68
2024-10-29,Project Gamma,1151,949,463,0.4275,2.28,216,43846,714,0.0163,0.5182,370.01,8.4389,51,0.0443,1664.53,4.499,7.26
2024-10-30,Project Gamma,994,871,608,0.405,1.07,135,19162,371,0.0194,0.4778,177.28,9.2516,34,0.0342,1073.03,6.053,5.21
2024-10-31,Project Gamma,828,673,380,0.4315,3.61,99,24338,423,0.0174,0.5315,224.82,9.2374,31,0.0374,1448.96,6.445,7.25
2024-11-01,Project Gamma,1035,911,582,0.2839,3.7,225,17780,517,0.0291,0.451,233.15,13.113,30,0.029,1429.37,6.131,7.77
2024-11-02,Project Gamma,879,719,487,0.2911,2.4,219,17807,437,0.0245,0.3974,173.65,9.7518,45,0.0512,1876.66,10.807,3.86
2024-11-03,Project Gamma,596,496,261,0.5488,2.56,129,12643,284,0.0225,0.3476,98.73,7.8091,10,0.0168,387.55,3.925,9.87
2024-11-04,Project Gamma,677,602,258,0.549,3.49,158,42758,432,0.0101,0.4754,205.37,4.8031,27,0.0399,1175.1,5.722,7.61
2024-11-05,Project Gamma,735,607,374,0.6058,3.79,104,23629,311,0.0132,0.5678,176.58,7.473,25,0.034,1067.25,6.044,7.06
2024-11-06,Project Gamma,651,598,380,0.4886,3.42,109,16215,283,0.0175,0.5002,141.56,8.7302,13,0.02,483.92,3.418,10.89
2024-11-07,Project Gamma,752,676,336,0.577,2.23,226,18497,321,0.0174,0.4503,144.56,7.8153,31,0.0412,1036.98,7.173,4.66
2024-11-08,Project Gamma,641,544,305,0.5124,3.52,140,22253,348,0.0156,0.4318,150.26,6.7523,30,0.0468,1112.77,7.406,5.01
2024-11-09,Project Gamma,591,527,235,0.4042,3.83,199,17883,282,0.0158,0.4449,125.46,7.0156,24,0.0406,923.85,7.364,5.23
2024-11-10,Project Gamma,619,579,286,0.6316,3.12,289,48800,244,0.005,0.4698,114.63,2.349,32,0.0517,1356.8,11.836,3.58
2024-11-11,Project Gamma,700,630,417,0.4042,3.85,115,16397,319,0.0195,0.5204,166.01,10.1244,6,0.0086,268.13,1.615,27.67
2024-11-12,Project Gamma,725,686,304,0.4857,4.1,181,19347,363,0.0188,0.4885,177.32,9.1652,16,0.0221,729.65,4.115,11.08
2024-11-13,Project Gamma,799,694,401,0.5323,2.18,172,10806,242,0.0224,0.4795,116.04,10.7385,34,0.0426,1255.99,10.824,3.41
2024-11-14,Project Gamma,791,660,288,0.4709,3.1,155,21047,448,0.0213,0.4193,187.87,8.9262,24,0.0303,934.64,4.975,7.83
2024-11-15,Project Gamma,577,498,242,0.5023,2.64,119,20162,289,0.0143,0.4646,134.27,6.6596,30,0.052,1344.39,10.013,4.48
2024-11-16,Project Gamma,523,444,268,0.5514,2.28,137,16335,190,0.0116,0.5268,100.1,6.1279,20,0.0382,700.62,6.999,5.0
2024-11-17,Project Gamma,657,564,236,0.5187,2.65,139,11276,233,0.0207,0.4615,107.53,9.5362,34,0.0518,1410.33,13.116,3.16
2024-11-18,Project Gamma,728,584,266,0.494,2.26,232,33057,535,0.0162,0.5059,270.64,8.1871,16,0.022,609.29,2.251,16.91
2024-11-19,Project Gamma,863,751,523,0.6396,2.15,115,13109,337,0.0257,0.4757,160.32,12.2298,26,0.0301,959.2,5.983,6.17
2024-11-20,Project Gamma,739,626,278,0.4656,4.37,205,24830,340,0.0137,0.4864,165.36,6.6597,20,0.0271,746.79,4.516,8.27
2024-11-21,Project Gamma,727,648,391,0.5435,3.36,114,25767,459,0.0178,0.3742,171.75,6.6655,40,0.055,1679.84,9.781,4.29
2024-11-22,Project Gamma,753,669,424,0.4811,3.66,113,29717,504,0.017,0.4813,242.57,8.1627,27,0.0359,913.2,3.765,8.98
2024-11-23,Project Gamma,616,582,374,0.2781,3.83,167,20887,327,0.0157,0.4765,155.83,7.4606,23,0.0373,956.61,6.139,6.78
2024-11-24,Project Gamma,593,498,230,0.5086,3.54,181,29794,365,0.0123,0.4433,161.79,5.4303,32,0.054,1668.26,10.311,5.06
2024-11-25,Project Gamma,843,709,385,0.2157,2.67,156,24777,591,0.0239,0.5227,308.94,12.4688,27,0.032,1167.58,3.779,11.44
2024-11-26,Project Gamma,808,725,308,0.4245,4.06,199,20589,312,0.0152,0.5688,177.48,8.6201,26,0.0322,1287.91,7.257,6.83
2024-11-27,Project Gamma,827,722,295,0.4563,2.59,123,21838,462,0.0212,0.5604,258.89,11.855,24,0.029,1174.18,4.535,10.79
2024-11-28,Project Gamma,846,803,404,0.5252,2.28,150,22059,461,0.0209,0.3807,175.5,7.9559,26,0.0307,982.05,5.596,6.75
2024-11-29,Project Gamma,580,489,230,0.5934,3.23,194,30650,345,0.0113,0.6301,217.39,7.0927,26,0.0448,968.65,4.456,8.36
2024-11-30,Project Gamma,566,462,195,0.5621,3.22,126,18115,314,0.0173,0.6001,188.43,10.4019,15,0.0265,523.71,2.779,12.56
2024-12-01,Project Gamma,689,627,391,0.3184,2.77,202,18255,332,0.0182,0.5458,181.22,9.9271,38,0.0552,1177.86,6.5,4.77
2024-12-02,Project Gamma,734,677,417,0.6237,2.36,180,15699,280,0.0178,0.5823,163.06,10.3866,33,0.045,1419.86,8.708,4.94
2024-12-03,Project Gamma,744,646,322,0.4196,2.88,192,16298,439,0.0269,0.4783,209.99,12.8844,27,0.0363,971.11,4.625,7.78
2024-12-04,Project Gamma,825,775,499,0.5066,3.28,220,26123,351,0.0134,0.3896,136.73,5.2341,33,0.04,1275.93,9.332,4.14
2024-12-05,Project Gamma,645,539,311,0.464,3.27,204,12530,326,0.026,0.4948,161.29,12.8723,20,0.031,774.5,4.802,8.06
2024-12-06,Project Gamma,668,572,234,0.5045,2.96,154,20521,384,0.0187,0.5918,227.24,11.0735,21,0.0314,757.24,3.332,10.82
2024-12-07,Project Gamma,558,459,269,0.6349,2.18,177,11297,283,0.0251,0.5176,146.47,12.9654,28,0.0502,972.11,6.637,5.23
2024-12-08,Project Gamma,573,491,265,0.4906,2.23,150,16413,299,0.0182,0.5673,169.63,10.3351,22,0.0384,827.18,4.876,7.71
2024-12-09,Project Gamma,697,614,393,0.2397,2.63,126,29598,460,0.0155,0.4893,225.06,7.6039,39,0.056,1508.1,6.701,5.77
2024-12-10,Project Gamma,944,763,465,0.2541,2.73,194,21427,365,0.017,0.5699,208.02,9.7083,17,0.018,651.48,3.132,12.24
2024-12-11,Project Gamma,809,648,279,0.4973,1.19,172,42257,542,0.0128,0.3964,214.83,5.0839,33,0.0408,1181.4,5.499,6.51
2024-12-12,Project Gamma,787,643,325,0.4262,2.8,114,38453,399,0.0104,0.4821,192.37,5.0027,34,0.0432,1234.55,6.418,5.66
2024-12-13,Project Gamma,673,625,357,0.3331,2.99,87,18545,301,0.0162,0.4145,124.78,6.7285,31,0.0461,1196.68,9.59,4.03
2024-12-14,Project Gamma,507,421,269,0.4842,2.69,266,18287,275,0.015,0.2523,69.39,3.7945,20,0.0394,982.32,14.157,3.47
2024-12-15,Project Gamma,670,570,259,0.627,3.74,193,20047,393,0.0196,0.4799,188.62,9.4089,38,0.0567,1279.6,6.784,4.96
2024-12-16,Project Gamma,797,662,415,0.6486,3.27,226,24127,324,0.0134,0.3723,120.62,4.9994,19,0.0238,786.63,6.522,6.35
2024-12-17,Project Gamma,991,818,567,0.3664,2.91,213,20815,373,0.0179,0.5566,207.6,9.9736,50,0.0505,2564.23,12.352,4.15
2024-12-18,Project Gamma,881,822,465,0.5098,1.39,164,30538,471,0.0154,0.4689,220.85,7.232,35,0.0397,1540.58,6.976,6.31
2024-12-19,Project Gamma,798,690,350,0.5396,1.18,218,24821,505,0.0203,0.4801,242.47,9.7687,38,0.0476,1229.41,5.07,6.38
2024-12-20,Project Gamma,783,633,285,0.6225,2.4,120,29045,416,0.0143,0.351,146.01,5.027,29,0.037,1362.1,9.329,5.03
2024-12-21,Project Gamma,639,570,278,0.6186,2.65,143,21604,439,0.0203,0.448,196.68,9.1039,22,0.0344,668.04,3.397,8.94
2024-12-22,Project Gamma,655,527,237,0.4652,2.53,191,30108,419,0.0139,0.5686,238.24,7.9128,21,0.0321,785.1,3.295,11.34
2024-12-23,Project Gamma,768,719,399,0.5091,2.99,199,23733,470,0.0198,0.4875,229.14,9.6549,29,0.0378,936.61,4.088,7.9
2024-12-24,Project Gamma,946,782,538,0.5267,3.8,183,95719,716,0.0075,0.6042,432.62,4.5197,35,0.037,1425.51,3.295,12.36
2024-12-25,Project Gamma,879,776,311,0.3913,2.57,120,25903,304,0.0117,0.4826,146.7,5.6634,35,0.0398,1817.44,12.389,4.19
2024-12-26,Project Gamma,993,918,485,0.3648,3.4,171,38766,653,0.0168,0.5239,342.09,8.8245,21,0.0211,841.85,2.461,16.29
2024-12-27,Project Gamma,794,746,390,0.4599,2.73,139,14550,315,0.0216,0.5915,186.34,12.8069,27,0.034,1114.97,5.984,6.9
2024-12-28,Project Gamma,772,683,461,0.5989,2.45,240,25406,429,0.0169,0.5139,220.45,8.6771,31,0.0402,1336.01,6.06,7.11
2024-12-29,Project Gamma,764,707,483,0.3725,2.73,250,26149,453,0.0173,0.4933,223.46,8.5456,17,0.0223,638.77,2.859,13.14
2024-12-30,Project Gamma,704,574,386,0.4042,2.99,146,27652,320,0.0116,0.5617,179.76,6.5008,20,0.0284,906.54,5.043,8.99
2024-12-31,Project Gamma,971,833,560,0.4641,2.03,158,35957,508,0.0141,0.7573,384.7,10.6989,40,0.0412,1612.64,4.192,9.62
2025-01-01,Project Gamma,919,741,311,0.3369,2.44,170,16865,437,0.0259,0.3984,174.12,10.3243,37,0.0403,1175.98,6.754,4.71
2025-01-02,Project Gamma,987,886,619,0.3726,2.94,179,37914,586,0.0155,0.5575,326.72,8.6174,26,0.0263,1176.25,3.6,12.57
2025-01-03,Project Gamma,681,551,250,0.3782,3.18,114,16366,373,0.0228,0.4665,174.0,10.6318,23,0.0338,750.33,4.312,7.57
2025-01-04,Project Gamma,648,573,348,0.2009,3.95,214,25880,424,0.0164,0.4141,175.56,6.7836,11,0.017,395.49,2.253,15.96
2025-01-05,Project Gamma,639,516,224,0.4435,3.11,103,27774,445,0.016,0.4578,203.74,7.3356,29,0.0454,1181.02,5.797,7.03
2025-01-06,Project Gamma,740,654,428,0.4503,3.22,116,25471,398,0.0156,0.4805,191.25,7.5085,26,0.0351,1244.78,6.509,7.36
2025-01-07,Project Gamma,885,820,364,0.5209,3.4,203,32882,528,0.0161,0.496,261.88,7.9642,26,0.0294,1212.61,4.63,10.07
2025-01-08,Project Gamma,774,717,364,0.4816,3.07,176,15951,300,0.0188,0.4651,139.52,8.7468,22,0.0284,923.05,6.616,6.34
2025-01-09,Project Gamma,961,772,465,0.4243,3.84,207,38567,490,0.0127,0.4468,218.94,5.6769,60,0.0624,2245.24,10.255,3.65
2025-01-10,Project Gamma,926,788,385,0.3813,2.51,152,31262,463,0.0148,0.6158,285.14,9.121,38,0.041,1894.67,6.645,7.5
2025-01-11,Project Gamma,677,575,260,0.4693,4.2,198,14032,279,0.0199,0.6106,170.37,12.1415,22,0.0325,703.43,4.129,7.74
2025-01-12,Project Gamma,760,672,462,0.4258,3.77,120,23901,347,0.0145,0.5085,176.45,7.3825,20,0.0263,955.95,5.418,8.82
2025-01-13,Project Gamma,819,681,382,0.3596,3.37,214,32797,688,0.021,0.5023,345.55,10.536,35,0.0427,1317.75,3.813,9.87
2025-01-14,Project Gamma,717,594,351,0.3538,3.1,160,35979,419,0.0116,0.5966,249.98,6.9479,31,0.0432,892.63,3.571,8.06
2025-01-15,Project Gamma,1081,873,478,0.3844,2.38,110,25996,480,0.0185,0.6541,313.96,12.0772,32,0.0296,1196.52,3.811,9.81
2025-01-16,Project Gamma,943,810,411,0.5597,2.28,83,14314,378,0.0264,0.5184,195.96,13.6901,42,0.0445,1681.0,8.578,4.67
2025-01-17,Project Gamma,857,768,312,0.4106,2.37,125,30627,340,0.0111,0.601,204.33,6.6716,16,0.0187,666.31,3.261,12.77
2025-01-18,Project Gamma,684,631,343,0.4062,3.53,166,33322,577,0.0173,0.3559,205.33,6.162,25,0.0365,1043.45,5.082,8.21
2025-01-19,Project Gamma,715,589,365,0.4628,1.96,71,10866,239,0.022,0.3887,92.9,8.5496,28,0.0392,1088.68,11.719,3.32
2025-01-20,Project Gamma,791,660,440,0.3411,5.06,143,48624,390,0.008,0.3733,145.58,2.994,27,0.0341,1101.52,7.566,5.39
2025-01-21,Project Gamma,827,781,518,0.4423,3.49,143,24581,527,0.0214,0.6189,326.15,13.2684,23,0.0278,801.91,2.459,14.18
2025-01-22,Project Gamma,810,661,450,0.4683,1.8,185,33412,585,0.0175,0.4328,253.19,7.5778,11,0.0136,369.97,1.461,23.02
2025-01-23,Project Gamma,917,837,392,0.47,2.92,204,17744,416,0.0234,0.5457,227.02,12.7942,45,0.0491,2123.52,9.354,5.04
2025-01-24,Project Gamma,799,642,278,0.58,2.6,206,16178,423,0.0261,0.5106,215.97,13.3496,18,0.0225,698.7,3.235,12.0
2025-01-25,Project Gamma,610,519,281,0.5068,2.62,245,13251,263,0.0198,0.4212,110.78,8.3601,23,0.0377,1190.97,10.751,4.82
2025-01-26,Project Gamma,767,641,341,0.4281,3.26,147,40835,429,0.0105,0.6455,276.9,6.7809,25,0.0326,885.29,3.197,11.08
2025-01-27,Project Gamma,764,686,308,0.524,3.16,198,31727,484,0.0153,0.5678,274.8,8.6614,27,0.0353,1218.01,4.432,10.18
2025-01-28,Project Gamma,999,806,455,0.528,3.06,125,23811,330,0.0139,0.449,148.16,6.2223,37,0.037,1728.89,11.669,4.0
2025-01-29,Project Gamma,953,803,453,0.4708,1.94,97,19301,315,0.0163,0.6211,195.66,10.1373,28,0.0294,1034.21,5.286,6.99
2025-01-30,Project Gamma,982,855,566,0.5185,2.35,227,23203,642,0.0277,0.2916,187.19,8.0675,41,0.0418,1494.81,7.986,4.57
2025-01-31,Project Gamma,733,670,286,0.41,2.58,166,12790,298,0.0233,0.3569,106.35,8.3151,11,0.015,423.82,3.985,9.67
2025-02-01,Project Gamma,617,582,381,0.4546,3.62,232,20628,390,0.0189,0.3022,117.84,5.7126,16,0.0259,683.33,5.799,7.37
2025-02-02,Project Gamma,732,670,327,0.412,2.56,130,20883,449,0.0215,0.2709,121.62,5.8239,17,0.0232,519.83,4.274,7.15
2025-02-03,Project Gamma,889,718,490,0.3982,2.72,120,97000,485,0.005,0.4,193.99,1.9999,45,0.0506,1243.67,6.411,4.31
2025-02-04,Project Gamma,900,738,404,0.5232,2.77,178,21182,352,0.0166,0.3105,109.31,5.1605,30,0.0333,1258.59,11.514,3.64
2025-02-05,Project Gamma,1055,916,479,0.3919,3.1,158,36270,633,0.0175,0.4097,259.32,7.1497,42,0.0398,1839.17,7.092,6.17
2025-02-06,Project Gamma,1116,1008,558,0.3537,4.63,148,25475,689,0.027,0.5879,405.04,15.8995,55,0.0493,2858.06,7.056,7.36
2025-02-07,Project Gamma,869,754,356,0.489,3.15,108,40149,428,0.0107,0.5808,248.57,6.1912,28,0.0322,1446.73,5.82,8.88
2025-02-08,Project Gamma,904,845,556,0.4045,2.92,142,25704,469,0.0182,0.4882,228.95,8.9072,41,0.0454,1735.5,7.58,5.58
2025-02-09,Project Gamma,1114,1032,571,0.3932,3.46,178,36104,657,0.0182,0.4339,285.08,7.8961,44,0.0395,1474.61,5.173,6.48
2025-02-10,Project Gamma,1178,982,431,0.4715,3.17,174,42100,757,0.018,0.5148,389.68,9.2561,29,0.0246,1092.06,2.802,13.44
2025-02-11,Project Gamma,1470,1349,589,0.3947,2.68,229,35891,692,0.0193,0.4749,328.64,9.1566,39,0.0265,1728.68,5.26,8.43
2025-02-12,Project Gamma,1260,1072,531,0.3906,2.52,191,42433,691,0.0163,0.4292,296.61,6.9901,48,0.0381,2254.71,7.602,6.18
2025-02-13,Project Gamma,1403,1139,550,0.3686,2.56,179,57862,699,0.0121,0.4466,312.18,5.3953,44,0.0314,1753.94,5.618,7.09
2025-02-14,Project Gamma,1220,992,573,0.5972,2.6,191,31748,757,0.0238,0.5268,398.81,12.5617,45,0.0369,1762.15,4.419,8.86
2025-02-15,Project Gamma,798,706,450,0.3528,2.47,197,34544,472,0.0137,0.4654,219.69,6.3597,21,0.0263,733.57,3.339,10.46
2025-02-16,Project Gamma,880,820,538,0.5147,3.16,186,32016,572,0.0179,0.4728,270.44,8.447,22,0.025,756.72,2.798,12.29
2025-02-17,Project Gamma,794,650,417,0.4831,2.25,126,31051,437,0.0141,0.4834,211.26,6.8036,23,0.029,823.82,3.9,9.19
2025-02-18,Project Gamma,950,845,399,0.4844,2.54,164,24270,433,0.0178,0.5412,234.35,9.656,25,0.0263,1059.36,4.52,9.37
2025-02-19,Project Gamma,988,914,493,0.3904,3.37,83,21687,400,0.0184,0.3818,152.71,7.0415,30,0.0304,1533.14,10.04,5.09
2025-02-20,Project Gamma,833,684,393,0.4603,3.58,147,63235,429,0.0068,0.395,169.44,2.6795,20,0.024,841.13,4.964,8.47
2025-02-21,Project Gamma,925,833,533,0.5186,2.11,231,39165,668,0.0171,0.3624,242.07,6.1808,26,0.0281,1016.38,4.199,9.31
2025-02-22,Project Gamma,596,537,368,0.4724,1.02,108,19271,282,0.0146,0.5238,147.72,7.6654,25,0.0419,1164.0,7.88,5.91
2025-02-23,Project Gamma,847,784,382,0.4592,3.62,201,19261,488,0.0253,0.4454,217.38,11.286,39,0.046,1649.4,7.588,5.57
2025-02-24,Project Gamma,686,644,265,0.48,2.82,189,16315,363,0.0222,0.5767,209.35,12.8317,28,0.0408,1168.3,5.581,7.48
2025-02-25,Project Gamma,985,854,386,0.4683,2.31,86,18674,431,0.0231,0.521,224.55,12.0247,46,0.0467,2048.43,9.122,4.88
2025-02-26,Project Gamma,1096,902,436,0.4288,3.06,161,23085,437,0.0189,0.6105,266.81,11.5577,10,0.0091,372.58,1.396,26.68
2025-02-27,Project Gamma,976,840,499,0.3194,2.5,196,22194,412,0.0186,0.51,210.1,9.4665,38,0.0389,1575.84,7.5,5.53
2025-02-28,Project Gamma,830,739,369,0.5074,2.49,120,19557,342,0.0175,0.4366,149.32,7.6351,26,0.0313,843.41,5.648,5.74
2025-03-01,Project Gamma,796,680,448,0.5307,3.0,51,17841,317,0.0178,0.5103,161.76,9.0668,26,0.0327,1378.71,8.523,6.22
2025-03-02,Project Gamma,911,797,554,0.2828,3.68,131,37197,529,0.0142,0.5309,280.83,7.5498,29,0.0318,1008.2,3.59,9.68
2025-03-03,Project Gamma,787,655,377,0.5808,2.22,156,25440,357,0.014,0.5027,179.45,7.0539,40,0.0508,1698.07,9.463,4.49
2025-03-04,Project Gamma,911,800,352,0.2881,2.64,173,20178,313,0.0155,0.6557,205.25,10.172,22,0.0241,694.69,3.385,9.33
